Project,Version,Filename,Size,LOC_Touched,NR,LOC_Added,Max_LOC_Added,Avg_LOC_Added,Churn,Max_Churn,Avg_Churn,ChgSetSize,Max_ChgSetSize,Avg_ChgSetSize,Bugginess
STORM,1,storm-core/src/jvm/backtype/storm/testing/TestWordSpout.java,86,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/testing/TrackedTopology.java,34,1,1,34,34,34,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/testing/TupleCaptureBolt.java,83,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/topology/BaseConfigurationDeclarer.java,54,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/topology/BasicBoltExecutor.java,67,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/topology/BasicOutputCollector.java,62,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/topology/BoltDeclarer.java,22,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/topology/ComponentConfigurationDeclarer.java,29,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/topology/FailedException.java,36,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/topology/IBasicBolt.java,33,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/topology/IBasicOutputCollector.java,26,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/topology/IComponent.java,44,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/topology/IRichBolt.java,29,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/topology/IRichSpout.java,29,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/topology/IRichStateSpout.java,25,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/topology/InputDeclarer.java,53,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/topology/OutputFieldsDeclarer.java,32,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/topology/OutputFieldsGetter.java,53,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/topology/ReportedFailedException.java,36,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/topology/SpoutDeclarer.java,22,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/topology/TopologyBuilder.java,359,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/topology/base/BaseBasicBolt.java,33,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/topology/base/BaseBatchBolt.java,25,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/topology/base/BaseComponent.java,28,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/topology/base/BaseOpaquePartitionedTransactionalSpout.java,25,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/topology/base/BasePartitionedTransactionalSpout.java,25,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/topology/base/BaseRichBolt.java,26,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/topology/base/BaseRichSpout.java,50,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/topology/base/BaseTransactionalBolt.java,24,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/topology/base/BaseTransactionalSpout.java,25,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/transactional/ICommitter.java,26,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/transactional/ICommitterTransactionalSpout.java,31,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/transactional/ITransactionalSpout.java,94,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/transactional/TransactionAttempt.java,61,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/transactional/TransactionalSpoutBatchExecutor.java,96,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/transactional/TransactionalSpoutCoordinator.java,217,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/transactional/TransactionalTopologyBuilder.java,510,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/transactional/partitioned/IOpaquePartitionedTransactionalSpout.java,56,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/transactional/partitioned/IPartitionedTransactionalSpout.java,69,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/transactional/partitioned/OpaquePartitionedTransactionalSpoutExecutor.java,159,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/transactional/partitioned/PartitionedTransactionalSpoutExecutor.java,142,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/transactional/state/RotatingTransactionalState.java,149,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/transactional/state/TransactionalState.java,139,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/tuple/Fields.java,100,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/tuple/MessageId.java,98,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/tuple/Tuple.java,171,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/tuple/TupleImpl.java,351,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/tuple/Values.java,37,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/utils/BufferFileInputStream.java,54,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/utils/CRC32OutputStream.java,44,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/utils/ClojureTimerTask.java,35,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/utils/Container.java,24,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/utils/DRPCClient.java,84,2,2,22,17,11,17,17,9,778,565,389,No
STORM,1,storm-core/src/jvm/backtype/storm/utils/DisruptorQueue.java,182,4,2,40,19,20,56,39,28,620,563,310,No
STORM,1,storm-core/src/jvm/backtype/storm/utils/IndifferentAccessMap.java,177,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/utils/InprocMessaging.java,59,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/utils/KeyedRoundRobinQueue.java,68,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/utils/ListDelegate.java,156,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/utils/LocalState.java,90,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/utils/MutableInt.java,43,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/utils/MutableLong.java,43,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/utils/MutableObject.java,38,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/utils/NimbusClient.java,54,2,2,18,17,9,17,17,9,778,565,389,No
STORM,1,storm-core/src/jvm/backtype/storm/utils/RegisteredGlobalState.java,64,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/utils/RotatingMap.java,124,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/utils/ServiceRegistry.java,47,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/utils/ShellProcess.java,149,34,4,203,106,51,256,160,64,608,565,152,No
STORM,1,storm-core/src/jvm/backtype/storm/utils/ThriftTopologyUtils.java,58,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/utils/Time.java,103,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/utils/TimeCacheMap.java,161,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/utils/Utils.java,416,11,7,447,397,64,919,433,131,904,564,129,No
STORM,1,storm-core/src/jvm/backtype/storm/utils/VersionedStore.java,186,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/utils/WindowedTimeThrottler.java,51,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/utils/WritableUtils.java,375,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/backtype/storm/utils/ZookeeperAuthInfo.java,48,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/JoinType.java,30,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/Stream.java,374,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/TridentState.java,40,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/TridentTopology.java,813,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/drpc/ReturnResultsReducer.java,112,2,2,18,17,9,17,17,9,778,565,389,No
STORM,1,storm-core/src/jvm/storm/trident/fluent/ChainedAggregatorDeclarer.java,183,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/fluent/ChainedFullAggregatorDeclarer.java,32,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/fluent/ChainedPartitionAggregatorDeclarer.java,32,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/fluent/GlobalAggregationScheme.java,26,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/fluent/GroupedStream.java,174,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/fluent/IAggregatableStream.java,31,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/fluent/IChainedAggregatorDeclarer.java,24,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/fluent/UniqueIdGen.java,34,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/graph/GraphGrouper.java,123,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/graph/Group.java,87,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/Aggregator.java,26,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/Assembly.java,25,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/BaseAggregator.java,23,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/BaseFilter.java,23,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/BaseFunction.java,23,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/BaseMultiReducer.java,33,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/BaseOperation.java,32,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/CombinerAggregator.java,29,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/EachOperation.java,22,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/Filter.java,25,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/Function.java,24,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/GroupedMultiReducer.java,31,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/MultiReducer.java,31,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/Operation.java,26,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/ReducerAggregator.java,26,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/TridentCollector.java,26,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/TridentMultiReducerContext.java,36,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/TridentOperationContext.java,65,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/builtin/Count.java,41,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/builtin/Debug.java,39,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/builtin/Equals.java,38,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/builtin/FilterNull.java,31,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/builtin/FirstN.java,125,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/builtin/MapGet.java,38,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/builtin/Negate.java,48,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/builtin/SnapshotGet.java,44,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/builtin/Sum.java,42,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/builtin/TupleCollectionGet.java,46,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/impl/CaptureCollector.java,42,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/impl/ChainedAggregatorImpl.java,113,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/impl/ChainedResult.java,53,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/impl/CombinerAggStateUpdater.java,56,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/impl/CombinerAggregatorCombineImpl.java,61,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/impl/CombinerAggregatorInitImpl.java,49,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/impl/FilterExecutor.java,53,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/impl/GlobalBatchToPartition.java,29,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/impl/GroupCollector.java,48,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/impl/GroupedAggregator.java,96,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/impl/GroupedMultiReducerExecutor.java,95,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/impl/IdentityMultiReducer.java,51,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/impl/IndexHashBatchToPartition.java,29,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/impl/JoinerMultiReducer.java,159,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/impl/ReducerAggStateUpdater.java,53,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/impl/ReducerAggregatorImpl.java,56,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/impl/Result.java,27,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/impl/SingleEmitAggregator.java,95,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/operation/impl/TrueFilter.java,40,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/partition/GlobalGrouping.java,45,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/partition/IdentityGrouping.java,61,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/partition/IndexHashGrouping.java,53,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/planner/BridgeReceiver.java,38,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/planner/Node.java,64,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/planner/NodeStateInfo.java,31,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/planner/PartitionNode.java,52,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/planner/ProcessorContext.java,29,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/planner/ProcessorNode.java,33,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/planner/SpoutNode.java,39,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/planner/SubtopologyBolt.java,218,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/planner/TridentProcessor.java,40,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/planner/TupleReceiver.java,27,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/planner/processor/AggregateProcessor.java,84,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/planner/processor/AppendCollector.java,62,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/planner/processor/EachProcessor.java,80,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/planner/processor/FreshCollector.java,59,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/planner/processor/MultiReducerProcessor.java,93,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/planner/processor/PartitionPersistProcessor.java,107,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/planner/processor/ProjectedProcessor.java,73,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/planner/processor/StateQueryProcessor.java,106,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/planner/processor/TridentContext.java,76,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/spout/BatchSpoutExecutor.java,92,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/spout/IBatchID.java,24,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/spout/IBatchSpout.java,33,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/spout/ICommitterTridentSpout.java,31,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/spout/IOpaquePartitionedTridentSpout.java,62,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/spout/IPartitionedTridentSpout.java,77,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/spout/ISpoutPartition.java,25,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/spout/ITridentSpout.java,94,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/spout/OpaquePartitionedTridentSpoutExecutor.java,201,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/spout/PartitionedTridentSpoutExecutor.java,171,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/spout/RichSpoutBatchExecutor.java,198,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/spout/RichSpoutBatchId.java,49,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/spout/RichSpoutBatchIdSerializer.java,38,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/spout/RichSpoutBatchTriggerer.java,177,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/spout/TridentSpoutCoordinator.java,94,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/spout/TridentSpoutExecutor.java,138,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/state/BaseQueryFunction.java,25,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/state/BaseStateUpdater.java,25,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/state/CombinerValueUpdater.java,36,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/state/ITupleCollection.java,26,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/state/JSONNonTransactionalSerializer.java,44,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/state/JSONOpaqueSerializer.java,52,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/state/JSONTransactionalSerializer.java,50,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/state/OpaqueValue.java,75,5,2,25,17,13,38,21,19,613,563,307,No
STORM,1,storm-core/src/jvm/storm/trident/state/QueryFunction.java,28,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/state/ReadOnlyState.java,31,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/state/ReducerValueUpdater.java,41,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/state/Serializer.java,26,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/state/State.java,39,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/state/StateFactory.java,26,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/state/StateSpec.java,30,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/state/StateType.java,25,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/state/StateUpdater.java,33,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/state/TransactionalValue.java,44,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/state/ValueUpdater.java,23,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/state/map/CachedBatchReadsMap.java,80,1,1,17,17,17,17,17,17,565,565,565,No
STORM,1,storm-core/src/jvm/storm/trident/state/map/CachedMap.java,79,1,1,17,17,17,17,17,17,565,565,565,No
